,beer/ABV,review/appearance,review/aroma,review/overall,review/palate,review/taste
3094,11.1,3.5,3.0,3.0,3.0,3.0
1677,10.5,5.0,4.0,4.5,5.0,5.0
23748,3.0,4.0,4.0,4.0,3.5,4.0
2114,11.2,5.0,4.5,4.5,5.0,4.5
3629,5.6,4.0,3.5,4.0,4.0,4.0
18657,6.5,4.0,3.0,3.0,4.0,3.0
17424,10.2,4.5,4.5,4.0,4.0,4.5
19628,12.0,4.0,5.0,3.5,4.0,4.0
34342,6.0,4.5,4.0,3.5,3.0,4.0
33845,4.5,5.0,5.0,5.0,5.0,5.0
22566,7.0,4.5,4.5,3.5,3.5,4.0
11292,9.8,4.0,4.5,4.0,4.5,5.0
5041,7.0,4.0,4.0,4.0,4.0,4.5
21201,9.0,4.0,4.0,4.0,4.5,4.5
28751,7.2,4.0,4.0,4.0,4.0,4.0
3563,8.5,4.0,4.0,3.5,3.0,3.5
21943,4.0,4.0,3.0,3.5,3.0,3.5
28439,4.8,4.5,4.0,4.0,3.5,4.0
19669,5.5,3.5,3.0,3.0,3.0,3.0
22560,6.6,4.0,4.5,4.0,4.0,4.0
9954,4.19,4.0,4.0,4.0,4.0,4.0
30202,10.5,5.0,4.5,4.5,4.5,4.5
6312,9.2,4.5,4.0,4.5,4.5,4.5
26372,8.3,4.5,4.5,4.5,4.0,4.5
36270,4.8,3.5,3.5,2.5,3.0,2.5
12103,8.5,4.0,4.0,4.0,4.0,4.0
30422,6.6,4.0,4.0,4.5,4.5,4.0
12004,10.5,4.5,4.0,4.0,4.5,5.0
17040,8.3,4.5,4.5,4.5,4.5,4.5
10383,12.0,4.0,4.5,4.5,4.5,4.0
6684,6.1,4.5,4.5,4.0,4.0,3.5
23347,4.7,2.0,3.0,2.5,3.5,2.5
35485,4.9,4.0,2.5,2.5,2.0,2.5
8186,7.2,4.0,4.5,4.5,4.0,4.5
7829,5.5,3.5,4.0,4.0,4.0,4.0
27471,8.5,5.0,5.0,5.0,5.0,5.0
19615,5.4,3.5,4.0,4.5,4.5,3.5
11631,5.4,4.5,3.5,4.0,3.0,4.0
1854,5.5,4.0,3.5,4.0,4.0,4.0
2484,3.9,4.0,4.0,4.0,4.0,4.0
13034,10.5,4.0,4.0,4.5,4.5,4.5
35059,4.9,3.5,4.0,3.5,3.0,4.0
28787,8.1,4.0,4.5,4.0,5.0,4.0
7205,9.5,1.5,3.0,2.5,2.5,3.0
5967,3.9,3.5,3.0,3.5,3.5,4.0
34715,6.6,3.5,4.5,4.0,4.0,4.5
17336,8.3,3.5,4.5,3.5,3.5,4.5
30695,9.0,3.5,4.0,3.5,3.5,3.5
25745,8.3,5.0,4.0,4.5,4.5,4.0
36430,4.8,2.5,3.0,3.0,2.5,3.5
22048,6.5,3.5,4.0,4.0,4.0,4.0
23646,6.9,4.0,2.0,3.0,3.5,3.0
23412,4.5,4.5,3.5,4.0,4.0,4.0
35286,4.4,4.5,4.0,5.0,4.0,4.5
3409,12.0,5.0,4.5,4.5,4.5,4.0
21159,7.5,4.0,4.0,4.5,4.0,4.5
9910,5.2,4.5,4.5,3.5,4.0,4.0
10745,5.6,4.5,4.5,4.5,4.0,5.0
7192,4.7,3.0,3.0,3.5,3.5,4.0
26617,5.0,3.0,3.0,4.5,3.0,2.5
386,6.5,4.0,4.0,4.0,4.5,3.5
1159,11.2,5.0,5.0,4.0,5.0,5.0
11708,5.9,4.0,4.5,4.0,3.5,4.0
17845,9.8,3.5,4.5,4.0,4.0,4.0
14674,9.0,4.5,4.5,5.0,4.5,4.5
9024,4.0,4.0,3.0,4.5,4.5,4.5
15185,8.5,4.0,3.5,5.0,5.0,4.0
27748,9.0,4.0,4.5,4.0,4.0,4.0
7953,6.8,5.0,4.5,5.0,4.5,4.5
30283,8.3,4.0,4.5,4.5,5.0,4.5
31469,6.5,4.5,4.0,5.0,4.5,4.5
35727,8.0,4.5,4.0,3.5,4.0,4.0
8118,10.0,4.0,4.0,4.5,5.0,4.5
14120,11.2,4.5,4.5,5.0,5.0,4.5
37113,5.4,4.0,3.5,4.0,3.5,3.5
28195,8.3,4.5,4.5,4.5,4.0,4.0
21536,6.5,4.5,4.5,4.5,4.5,4.5
17530,11.5,4.0,4.0,3.0,3.0,3.0
13948,10.5,5.0,4.5,4.5,4.0,4.5
18321,4.7,3.5,4.5,3.5,3.0,3.5
24783,9.8,3.5,4.5,4.0,4.0,4.0
25607,9.0,4.0,3.5,4.5,4.5,4.0
12076,10.2,3.5,3.5,4.0,4.5,4.0
20472,4.3,3.5,3.5,4.0,3.0,4.0
11179,4.7,4.0,3.0,2.5,3.5,3.0
31606,6.6,5.0,4.0,4.5,4.0,4.0
5914,8.3,4.5,4.5,4.0,4.0,4.0
16840,5.7,4.0,3.0,4.0,3.5,3.5
22536,5.6,3.5,4.0,3.5,4.0,4.0
34665,5.0,4.0,3.0,3.0,3.0,2.0
5397,7.2,4.5,4.0,3.5,3.5,3.5
31660,10.5,4.5,4.0,3.5,3.5,4.0
20242,4.7,5.0,4.0,4.5,4.0,5.0
29724,5.5,4.0,3.5,3.5,4.0,3.5
16480,6.5,3.5,3.5,4.0,3.5,4.0
3130,5.25,3.5,4.0,3.5,3.5,4.0
8015,4.19,4.0,4.0,4.5,4.0,4.0
6780,10.8,4.0,4.5,4.0,3.5,4.0
12123,8.3,4.5,5.0,5.0,4.5,5.0
6618,6.6,4.0,4.5,4.0,4.0,4.0
2627,6.4,3.0,3.0,3.5,4.0,3.5
20157,12.0,4.0,5.0,3.5,4.5,4.5
10559,5.6,4.0,4.0,3.5,4.0,3.5
2239,6.3,4.5,3.5,4.5,4.5,4.0
20047,5.4,4.0,4.5,3.5,4.0,4.5
544,10.0,4.0,4.5,4.0,4.0,5.0
9399,6.0,4.0,4.5,4.0,4.0,4.5
11219,7.5,4.0,4.0,4.0,4.0,4.5
13939,5.4,4.0,4.5,4.0,4.0,4.5
21522,5.1,4.0,2.0,3.0,3.5,3.0
32418,8.5,4.0,4.0,3.5,4.0,4.0
2389,7.5,2.0,3.0,2.0,2.0,2.5
4261,9.2,4.0,4.0,4.0,4.0,4.5
9784,5.0,3.0,2.0,2.5,3.0,3.5
15903,8.0,4.0,4.0,4.0,4.0,4.5
31446,9.8,4.0,4.0,4.5,3.5,4.0
10583,8.5,4.0,4.5,4.0,4.0,4.0
19466,8.5,3.5,4.0,4.5,4.5,4.5
13579,8.5,5.0,4.0,4.5,5.0,4.5
32740,8.5,4.5,3.5,4.0,4.0,3.5
1054,9.2,3.5,3.5,4.0,3.5,4.0
27185,8.5,4.0,3.5,3.5,4.0,4.0
16226,8.5,4.0,4.0,3.5,4.0,4.0
5591,12.0,4.5,4.5,4.5,5.0,4.5
34657,9.0,3.5,3.5,3.5,3.5,3.0
34091,5.2,4.5,3.5,3.5,3.5,3.5
37374,5.6,4.0,3.5,4.5,4.5,3.5
19285,8.5,3.5,4.0,3.5,3.5,4.0
20483,7.5,4.0,3.5,4.5,3.5,4.0
4268,7.2,4.0,4.0,4.5,3.5,4.5
27680,5.0,4.0,4.5,5.0,5.0,5.0
29441,12.0,3.5,3.5,3.0,3.5,3.0
632,4.7,3.5,3.5,3.0,3.0,3.5
32297,8.3,4.5,4.0,4.5,4.5,4.5
34253,3.8,4.0,3.5,3.5,3.5,3.5
37182,9.8,4.0,4.5,4.0,4.5,4.5
24511,8.5,3.5,3.5,4.0,4.0,4.0
23267,6.5,4.0,4.0,4.0,4.5,4.0
4535,6.6,4.5,4.5,4.5,4.5,4.5
22353,5.4,4.0,4.5,4.5,4.0,4.0
10546,6.6,4.0,4.0,4.0,3.5,3.5
36036,7.2,4.0,4.5,4.0,4.0,4.5
12674,8.3,4.0,4.5,4.5,4.5,4.5
2397,10.0,3.0,4.0,3.5,2.5,4.0
25283,5.6,2.5,3.5,4.0,4.0,3.0
4184,9.4,4.5,4.5,4.0,4.5,3.5
25467,9.4,3.5,3.5,4.5,3.5,3.5
2576,7.2,3.5,3.5,3.5,3.5,3.5
2373,7.2,4.0,4.0,4.5,4.0,4.5
1756,7.0,4.0,4.5,4.0,4.0,4.0
37118,8.3,4.5,4.5,4.0,4.0,4.5
3816,9.0,4.0,4.0,4.5,4.0,4.0
33197,11.2,4.0,4.5,4.5,4.5,5.0
32868,10.5,4.5,5.0,4.0,4.5,5.0
34093,8.5,4.0,4.0,4.5,4.0,4.0
25857,6.5,4.0,4.0,3.5,3.5,4.0
34192,7.7,3.5,4.0,4.0,3.5,4.0
6616,7.2,4.5,4.5,4.5,4.0,4.0
14104,11.2,4.0,5.0,4.5,4.5,4.5
22024,4.4,5.0,4.5,4.5,5.0,5.0
11236,5.4,4.5,5.0,4.5,4.0,5.0
25385,11.2,5.0,4.5,4.5,5.0,5.0
25671,6.0,3.5,4.0,4.5,4.0,4.5
2515,7.2,3.5,4.0,4.0,4.0,4.5
4262,5.5,2.5,2.5,3.0,3.0,2.5
32522,3.6,4.0,2.0,2.5,3.5,2.0
30300,6.1,4.5,4.0,4.5,4.0,4.5
16799,8.4,2.0,3.5,3.0,3.0,3.5
27781,5.4,4.5,4.5,4.5,4.5,4.5
21397,5.5,4.0,3.5,3.0,3.0,3.0
15150,10.0,4.0,4.0,4.0,4.0,4.0
30495,10.5,3.5,4.0,4.5,4.5,4.5
5778,5.8,4.0,4.0,4.0,4.0,4.0
23572,11.2,4.0,5.0,5.0,4.0,4.5
36990,10.6,4.0,5.0,4.5,4.5,4.5
3695,8.2,4.5,4.0,3.0,2.0,3.0
17094,5.0,3.5,2.5,3.0,3.0,3.0
897,9.4,4.0,4.0,4.0,3.5,3.5
13964,10.5,4.5,3.5,4.0,4.5,4.5
11720,10.2,4.5,4.0,4.5,4.5,4.5
4503,5.0,4.0,3.0,4.5,2.5,3.5
5873,6.5,5.0,4.5,5.0,4.5,4.0
35365,12.0,4.0,4.5,4.5,4.0,4.5
25825,11.2,5.0,5.0,5.0,5.0,5.0
24962,5.5,3.0,3.0,3.0,3.0,3.0
37135,6.2,4.0,4.5,4.0,4.0,4.0
33017,8.3,4.5,4.5,5.0,4.5,5.0
1495,9.0,4.0,4.5,4.0,4.0,4.0
29532,6.9,4.0,4.0,4.0,3.5,4.0
690,11.2,4.0,4.5,4.5,4.5,4.5
22633,5.7,2.5,4.0,3.0,3.0,4.0
13960,6.0,4.0,4.0,4.5,4.0,4.5
35116,6.9,5.0,4.0,5.0,4.5,4.5
33444,5.0,3.5,4.0,4.0,4.0,4.0
4091,4.9,2.0,1.5,2.0,2.0,1.5
33675,10.6,4.0,4.5,5.0,4.5,5.0
2888,8.3,4.0,5.0,5.0,5.0,5.0
27448,8.1,4.0,4.5,4.0,4.0,4.0
4928,5.4,3.5,3.0,3.5,2.5,3.5
32404,8.0,3.0,3.0,3.0,3.0,3.0
17907,4.2,3.0,4.0,3.5,3.5,4.0
17182,6.6,3.5,4.5,4.0,4.0,4.0
19517,7.2,4.0,4.5,4.5,4.0,4.5
23633,11.2,4.5,4.5,3.5,4.0,4.5
5206,9.2,5.0,4.5,4.0,4.5,4.0
35742,7.0,3.5,3.5,4.0,4.0,4.0
17790,6.5,4.0,4.0,4.0,4.0,4.5
3319,7.2,4.0,3.5,4.0,4.0,3.5
3574,6.6,4.0,4.5,4.0,4.0,4.5
26284,10.6,4.0,4.5,4.0,4.5,4.5
916,4.4,4.5,4.0,4.0,3.5,3.5
16911,6.2,2.5,1.0,1.0,1.5,1.5
26387,6.1,3.5,3.5,2.5,4.0,4.0
22727,5.0,2.5,2.5,3.0,2.5,2.0
27735,3.5,3.5,3.5,3.5,4.0,3.5
32785,4.5,4.0,4.0,4.0,4.0,3.5
23039,3.8,3.0,3.0,3.5,4.0,4.0
19203,13.0,5.0,5.0,5.0,5.0,5.0
11136,4.8,4.0,4.0,4.0,4.0,4.0
35560,6.8,3.5,3.0,3.5,3.5,3.0
33927,6.5,3.5,4.0,3.5,4.0,4.0
9697,4.6,3.5,3.5,2.5,3.0,2.5
36582,5.4,3.5,4.0,4.0,3.5,3.5
6264,6.5,4.0,3.5,4.0,4.5,4.0
21408,6.0,3.5,3.5,2.5,4.0,2.5
19396,9.4,3.5,4.0,3.0,3.5,3.5
34827,10.6,4.5,4.5,4.5,4.0,4.5
12419,4.9,4.0,4.0,4.0,3.5,4.5
4019,10.8,4.5,4.0,4.0,4.0,4.5
35449,10.5,4.5,4.0,4.5,4.0,4.5
28280,11.2,4.5,4.5,5.0,4.0,4.5
22491,4.4,4.5,2.5,3.0,2.5,2.0
15456,10.2,4.5,4.5,4.5,5.0,4.5
17158,5.4,3.0,2.0,2.5,3.0,2.5
33283,8.3,4.0,4.5,4.5,4.5,5.0
18015,3.5,3.5,1.5,2.0,2.0,1.0
29642,5.5,4.5,4.0,4.5,4.0,4.0
6429,12.0,4.0,4.0,4.0,4.0,4.0
27080,6.6,4.0,4.5,5.0,4.5,5.0
32099,7.2,4.0,4.5,4.5,4.0,4.0
25045,7.5,4.0,3.0,3.0,4.0,3.0
2750,4.3,3.5,3.5,3.5,3.5,4.0
33512,4.9,3.5,4.5,3.5,3.5,3.5
34682,9.5,2.5,3.5,2.5,2.5,2.0
24507,8.3,4.5,4.5,4.5,4.5,4.5
33751,3.5,3.0,2.0,1.0,1.0,1.0
16450,5.0,4.5,4.0,5.0,4.0,4.5
23671,8.0,4.0,5.0,3.5,3.5,4.5
31951,5.4,4.0,4.0,4.0,4.0,3.5
27590,12.0,4.0,3.5,3.5,4.5,4.0
19425,5.5,4.0,3.5,4.0,4.5,4.0
29611,8.5,3.5,3.5,3.5,3.5,3.5
26508,4.7,3.5,2.5,2.0,2.0,2.5
25567,8.3,4.0,4.0,4.5,4.5,4.5
598,10.5,4.0,4.0,3.5,3.5,4.0
20946,6.9,3.5,3.5,4.0,4.0,4.0
30387,7.5,4.0,3.0,3.0,3.0,2.5
4001,10.6,4.5,4.5,4.5,4.0,5.0
21043,4.3,3.5,3.0,3.0,3.0,3.5
10097,4.75,3.5,3.5,3.0,3.0,3.5
35349,12.0,4.0,4.0,4.0,4.5,4.0
31464,4.75,4.0,4.0,3.5,3.5,4.0
21068,5.0,3.5,3.5,4.0,4.0,4.0
30732,10.6,4.5,5.0,4.5,4.5,5.0
5672,9.0,4.0,3.5,4.0,3.0,4.0
6217,6.5,2.5,3.5,2.5,2.5,2.0
25047,8.3,5.0,4.5,4.0,5.0,5.0
16009,4.4,4.0,3.5,4.5,4.0,4.0
29572,8.3,4.5,5.0,4.0,4.0,4.5
17248,8.5,4.0,5.0,4.5,4.0,4.0
27861,5.2,4.0,5.0,4.0,4.0,4.0
15471,7.2,4.0,4.5,4.0,4.0,4.0
5080,4.4,4.0,3.0,4.0,3.5,3.5
15390,11.2,4.5,4.0,4.0,4.5,5.0
30885,7.2,4.0,5.0,4.0,4.0,4.0
22174,6.1,4.5,4.0,4.0,4.5,4.0
30871,7.7,3.5,4.0,4.0,3.5,4.0
34114,6.6,4.0,4.0,3.5,3.5,4.5
11036,8.2,3.5,2.5,3.5,5.0,1.0
11936,9.4,4.5,4.0,4.5,4.0,4.5
27354,6.9,4.5,4.5,4.0,4.5,4.5
1446,9.8,4.0,4.5,4.0,4.0,4.5
28487,5.4,4.0,4.0,3.5,4.0,4.0
27899,4.4,3.0,3.5,4.0,3.0,3.5
30948,7.7,4.0,4.0,3.0,3.0,3.0
9611,6.8,4.0,3.5,3.0,3.0,3.5
15856,9.4,4.0,4.0,4.0,4.5,4.5
20812,9.4,4.0,4.5,4.0,4.0,4.0
12128,8.5,3.5,4.0,3.5,3.5,4.0
32833,7.2,3.5,3.0,3.5,3.5,4.0
14379,6.6,4.5,4.0,4.0,4.5,4.0
7309,4.4,3.5,3.0,4.0,3.5,4.0
7034,8.5,3.5,4.0,3.5,4.0,4.0
16312,5.5,4.0,4.0,3.5,3.5,3.5
22384,5.8,3.0,3.0,4.0,3.5,4.5
32087,4.8,5.0,4.5,4.5,4.5,4.5
2837,8.5,4.0,5.0,4.5,4.5,4.5
30021,6.2,4.0,4.5,4.5,4.0,4.5
20141,8.2,4.0,3.5,4.0,4.0,4.5
3218,12.0,4.5,4.0,3.5,4.0,4.5
11324,5.5,4.5,4.0,4.5,5.0,4.5
35339,8.5,3.5,4.0,4.0,4.0,4.5
19904,5.4,4.0,3.0,3.5,3.5,3.0
22978,5.6,4.0,4.0,4.5,4.5,4.0
22331,5.0,5.0,4.0,4.0,4.0,4.0
18166,5.0,3.0,4.0,4.5,3.5,4.0
32650,6.3,4.0,4.0,4.5,4.0,4.0
18972,9.4,4.5,4.5,4.5,4.5,4.5
14312,9.4,4.0,4.0,4.0,3.0,4.5
11530,10.2,4.0,5.0,4.5,4.0,5.0
4695,9.2,4.0,4.5,4.0,3.5,4.0
31040,5.5,3.5,3.5,3.0,3.0,3.0
23778,12.0,4.5,4.0,4.0,5.0,4.0
5241,6.6,4.5,4.0,4.0,4.5,4.0
11545,8.2,2.5,2.0,2.5,3.5,3.0
12500,4.7,4.0,3.5,4.0,4.0,4.0
9950,9.4,4.5,4.0,4.5,4.0,4.5
7338,8.5,4.5,3.5,5.0,4.5,5.0
30061,7.2,5.0,3.5,4.5,4.0,3.5
34861,4.4,4.0,3.0,3.5,3.0,3.5
34146,6.9,2.5,2.5,4.5,4.0,3.0
6806,4.0,3.5,3.5,4.0,4.0,4.0
37047,6.9,4.5,4.0,4.0,3.5,3.5
25428,6.1,4.0,4.0,4.0,4.0,4.0
35716,6.9,4.0,4.0,4.0,4.0,4.0
4482,7.0,3.5,4.0,3.5,3.0,3.5
10415,8.3,4.5,4.5,5.0,4.5,5.0
18848,9.4,4.0,3.5,4.0,4.0,4.0
32165,4.0,2.5,1.5,1.0,1.0,1.5
6129,10.2,4.0,4.5,4.0,4.5,4.5
35644,12.0,4.0,4.5,3.0,2.0,3.0
4483,9.8,4.0,4.0,3.5,3.5,4.0
32805,9.4,3.5,5.0,4.5,4.0,4.5
15225,12.0,4.5,4.5,4.0,4.0,4.0
9180,4.3,4.5,3.5,5.0,4.5,4.5
30366,12.0,4.0,4.0,4.0,5.0,4.5
13411,5.4,4.0,4.0,4.5,4.0,5.0
29787,4.3,4.0,4.0,4.5,3.5,4.5
10524,4.4,3.5,3.0,3.0,3.0,3.0
35617,4.7,4.0,4.0,4.5,4.0,4.0
24356,9.8,4.0,4.0,4.0,4.0,4.0
7234,8.5,4.0,3.0,3.5,3.0,3.0
27336,8.3,3.5,3.0,4.0,4.0,4.0
4608,5.25,4.5,5.0,4.0,4.5,4.0
18617,6.9,4.5,4.0,4.5,4.0,4.0
16884,7.2,3.5,4.0,4.0,3.5,4.0
10047,8.4,4.0,3.0,4.0,4.0,3.5
27980,8.5,4.0,4.0,4.0,4.5,4.0
33346,11.2,4.0,4.5,5.0,4.5,5.0
17430,6.9,4.0,3.0,3.5,3.0,4.0
22711,10.5,4.0,4.0,4.5,5.0,4.5
9193,8.5,3.5,3.5,3.5,4.0,4.5
34122,4.75,4.0,4.0,4.5,4.0,4.0
30381,5.0,3.5,3.5,4.0,3.0,3.5
30596,8.3,5.0,4.5,5.0,4.5,5.0
15120,10.9,4.0,4.0,3.5,4.0,3.5
12878,7.6,3.5,4.0,4.0,3.5,4.0
35320,5.5,4.0,3.0,3.0,2.5,2.5
9908,4.9,3.5,3.5,3.5,3.5,3.5
1074,8.3,4.0,5.0,5.0,4.5,4.5
31855,4.7,4.0,3.5,4.5,4.0,3.5
13817,6.6,5.0,4.0,4.5,4.5,5.0
19523,10.6,4.0,4.5,4.5,4.5,4.5
30788,10.5,5.0,5.0,5.0,5.0,5.0
29839,9.6,4.0,3.5,4.5,4.0,4.5
26855,10.5,4.5,4.5,4.0,4.0,4.5
21311,9.8,1.0,2.0,3.0,4.0,3.0
777,5.7,3.0,4.0,4.0,3.0,4.0
31047,6.9,4.0,3.5,3.0,4.0,3.5
31148,4.9,3.5,3.5,4.0,3.5,3.5
26224,5.4,3.0,3.5,3.0,3.5,3.0
32708,8.4,4.0,3.5,5.0,4.0,4.5
20403,10.6,4.0,4.5,5.0,5.0,5.0
9386,8.1,4.0,4.0,3.0,3.0,4.0
9553,6.0,4.0,3.0,3.5,3.0,3.0
24627,6.5,4.5,3.5,4.0,4.0,4.0
31761,11.2,4.5,4.5,5.0,5.0,5.0
29859,4.7,4.0,2.0,2.5,2.5,2.0
32474,5.4,4.5,4.5,3.5,4.0,4.0
26880,10.5,5.0,4.5,4.5,5.0,4.5
32877,12.0,4.5,4.0,4.0,3.5,3.5
28338,3.5,3.0,1.5,1.5,1.0,1.0
12598,7.2,4.5,4.0,4.5,4.0,4.0
6083,10.0,4.0,4.5,4.0,4.0,4.0
25689,4.5,4.0,3.5,4.0,4.0,4.0
19366,6.5,4.0,3.5,4.0,3.5,4.0
33309,9.0,4.0,4.0,3.5,3.0,3.5
24120,7.2,4.5,4.5,4.0,5.0,4.5
11446,8.2,4.5,4.0,3.5,3.5,3.0
29057,6.5,4.0,4.0,4.5,5.0,4.0
13113,6.2,4.0,4.0,4.0,4.0,4.0
5890,9.2,4.5,4.5,5.0,5.0,4.5
9379,5.4,4.5,3.5,4.5,4.0,3.5
27906,5.5,3.5,4.0,3.5,3.5,3.5
9187,5.0,4.0,4.0,4.0,3.5,3.5
10474,8.5,4.0,4.0,3.5,4.0,3.5
9156,4.5,4.0,3.5,4.0,3.5,3.5
6005,6.6,3.5,3.5,3.5,4.0,4.5
565,5.0,3.5,3.5,4.0,3.5,3.5
20502,4.0,3.5,3.5,3.5,2.5,3.0
5899,6.0,3.5,3.5,3.0,3.5,3.0
32795,12.0,4.0,4.5,4.0,4.0,4.0
13873,7.2,4.0,4.0,5.0,4.5,5.0
840,6.5,3.5,4.0,4.0,4.0,4.5
3888,4.19,4.0,3.5,3.0,3.5,3.0
9834,12.0,4.5,4.0,3.5,4.5,4.5
32219,6.6,4.5,4.5,4.5,4.5,4.0
7641,8.3,4.5,4.0,4.5,4.5,4.5
5968,6.6,3.5,4.0,4.5,4.0,4.0
25039,5.4,4.0,4.0,3.0,3.5,3.5
2666,5.9,4.0,4.0,3.5,4.0,4.0
26548,5.0,4.5,4.0,4.0,4.5,5.0
27949,5.7,4.0,4.5,4.5,4.0,4.5
16077,5.0,3.5,3.5,3.0,3.0,2.5
12334,4.9,4.0,3.0,4.0,3.5,3.5
9341,4.5,3.5,4.0,2.5,2.5,3.0
12975,8.3,5.0,5.0,4.5,4.5,5.0
4092,8.3,4.5,5.0,5.0,5.0,4.5
16158,9.8,2.0,2.5,2.5,2.5,2.0
27014,5.5,2.0,3.0,2.5,2.5,3.0
12671,4.4,3.5,4.0,4.0,4.0,4.0
765,6.9,4.0,4.0,3.5,3.5,3.5
35850,5.4,5.0,4.5,4.5,4.5,5.0
29640,8.5,4.0,4.5,4.0,4.5,4.5
11343,6.5,4.0,4.0,4.0,3.5,4.0
29205,3.6,4.0,3.0,3.5,3.5,3.5
20256,8.0,4.0,5.0,4.5,4.0,4.5
31891,12.0,4.0,5.0,4.0,3.0,4.5
32812,10.0,4.5,4.5,4.0,5.0,4.5
2289,6.7,2.5,3.0,2.5,3.0,2.5
23729,9.0,4.5,4.0,4.0,3.5,4.5
4865,8.3,4.5,5.0,4.0,4.5,5.0
2646,8.3,4.0,4.5,4.5,5.0,4.5
2620,6.6,3.5,4.0,4.0,4.0,4.0
36296,4.8,4.0,4.5,4.0,4.0,4.5
30738,4.5,4.0,3.5,3.0,3.0,3.0
21095,6.9,5.0,4.5,3.5,4.0,4.5
6709,8.3,4.0,4.5,4.0,4.0,4.5
26604,6.32,4.0,3.5,5.0,4.0,4.0
3026,8.3,5.0,4.0,4.5,5.0,4.0
17288,6.6,4.0,3.5,3.0,3.5,3.5
4102,6.1,4.5,4.5,4.0,4.0,4.0
17682,10.6,5.0,5.0,5.0,5.0,5.0
37098,7.5,3.0,3.0,1.5,1.5,1.0
20125,8.3,4.5,4.5,4.5,5.0,4.5
22722,5.4,5.0,3.5,3.5,3.5,4.0
15831,5.4,4.0,5.0,4.0,4.5,5.0
2022,6.9,4.0,4.5,4.0,3.5,4.0
34630,12.0,4.5,4.5,4.5,4.5,4.5
18232,6.5,5.0,4.5,4.5,4.0,5.0
23756,5.0,3.5,4.0,3.5,3.0,3.0
9385,4.6,4.0,4.0,3.5,3.0,3.5
2685,6.5,4.5,4.0,4.0,4.0,4.5
5546,5.0,3.5,3.0,4.0,4.0,4.0
71,10.2,5.0,5.0,5.0,5.0,5.0
36517,7.5,4.5,3.5,4.0,4.0,4.0
24169,8.5,4.5,4.0,4.5,4.0,4.0
1025,8.3,5.0,4.0,5.0,4.5,5.0
14714,11.2,4.5,5.0,4.5,5.0,5.0
25487,8.5,4.0,4.5,4.0,4.0,4.5
12751,10.0,4.5,4.0,4.5,4.5,4.5
25788,8.1,4.5,4.0,4.0,4.5,4.0
25034,6.6,5.0,4.5,4.0,4.0,4.0
31796,5.5,4.0,4.0,4.0,4.5,4.0
13908,8.0,4.0,3.0,2.0,1.5,2.0
1189,7.2,4.0,4.5,4.5,4.5,4.0
23207,6.6,4.5,4.0,3.5,4.0,4.5
33895,10.0,4.0,4.5,4.0,4.5,4.5
25921,5.4,4.0,4.0,4.0,4.0,4.0
26020,6.0,4.5,4.0,4.0,4.5,4.0
11690,9.4,3.5,3.5,4.0,4.5,4.0
3499,5.5,3.5,4.0,2.5,3.0,2.0
35676,5.0,4.5,3.5,4.0,4.0,4.0
17051,5.4,3.5,3.0,3.5,4.0,3.0
12791,5.4,3.0,4.5,4.5,4.5,4.5
34011,5.1,2.0,2.5,2.5,3.5,3.0
18806,6.6,4.0,4.5,4.0,4.0,4.0
2709,4.7,4.5,4.0,4.5,4.0,4.0
35137,4.3,4.0,4.0,5.0,4.0,4.5
19116,10.0,4.0,4.5,4.0,4.5,4.5
16464,9.4,5.0,5.0,5.0,5.0,5.0
20601,5.8,4.0,3.0,3.5,3.0,4.5
4242,5.1,4.0,3.5,3.5,3.5,3.5
34267,11.2,4.0,4.5,4.0,5.0,5.0
27585,7.0,4.0,3.5,3.5,3.5,4.0
34377,6.3,4.0,4.0,4.0,4.0,4.0
20815,10.0,4.0,4.0,3.5,3.5,4.0
1359,6.5,2.0,3.5,3.5,4.5,4.0
12931,7.0,4.5,5.0,4.0,3.5,4.0
28283,6.5,3.5,4.0,4.0,4.0,3.5
9840,10.6,4.5,4.0,4.0,4.5,4.0
26148,5.7,3.5,1.5,2.0,3.5,1.5
14106,9.8,3.5,4.0,4.0,5.0,5.0
36239,7.2,4.0,4.0,4.5,3.5,4.5
17263,5.0,3.0,2.5,2.5,2.0,2.5
1578,11.2,4.5,5.0,5.0,4.5,5.0
29830,6.6,4.0,4.5,4.5,4.0,4.5
23957,10.0,4.0,4.0,4.5,4.0,4.5
1509,4.9,4.0,3.5,4.0,4.0,4.5
10088,5.4,3.5,5.0,3.5,4.0,4.5
20194,5.6,3.5,3.5,4.0,3.0,3.0
23453,7.2,4.0,4.5,4.0,4.0,4.0
29840,5.0,4.5,3.5,3.0,3.5,3.0
12780,5.4,2.5,3.0,3.0,3.0,3.5
4112,5.4,4.0,3.5,3.5,4.0,3.5
32148,10.5,4.0,4.5,4.0,4.0,4.5
13942,6.1,4.0,4.0,3.5,3.5,3.5
1845,7.82,4.0,3.5,3.0,3.0,3.0
12243,6.0,4.0,4.0,4.0,3.5,4.0
12399,9.4,4.0,4.5,4.5,4.0,4.0
7838,4.7,4.5,3.5,4.0,4.0,4.0
20952,4.4,5.0,4.5,4.0,4.0,4.0
6963,6.6,4.0,4.0,4.0,4.0,4.0
34815,8.5,3.5,4.0,3.5,3.5,3.5
13769,5.0,4.0,3.5,3.5,3.0,3.5
15700,8.3,4.5,4.5,5.0,5.0,5.0
29817,5.5,3.5,3.5,3.0,4.0,3.0
